Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Industries,Organization Location,Organization Revenue Range,Number of Funding Rounds,Funding Status
Series D - Syapse,https://www.crunchbase.com/funding_round/syapse-series-d--79899d73,Syapse,https://www.crunchbase.com/organization/syapse,Series D,30000000,USD,30000000,2017-11-14,"Big Data, Bioinformatics, Cloud Computing, Health Care, Information Services, Information Technology","San Francisco, California, United States, North America",$1M to $10M,5,Late Stage Venture
Series C - IdentityMind,https://www.crunchbase.com/funding_round/identitymind-global-series-c--65da0226,IdentityMind,https://www.crunchbase.com/organization/identitymind-global,Series C,10000000,USD,10000000,2017-11-14,"Analytics, Compliance, FinTech, Fraud Detection, Identity Management, Risk Management, SaaS","Palo Alto, California, United States, North America",$1M to $10M,3,M&A
Venture Round - EBR Systems,https://www.crunchbase.com/funding_round/ebr-systems-series-unknown--ea466349,EBR Systems,https://www.crunchbase.com/organization/ebr-systems,Venture - Series Unknown,50000000,USD,50000000,2017-11-14,"Health Care, Medical, Medical Device","Sunnyvale, California, United States, North America",$10M to $50M,9,
Venture Round - Vantiq,https://www.crunchbase.com/funding_round/vantiq-series-unknown--1310af3f,Vantiq,https://www.crunchbase.com/organization/vantiq,Venture - Series Unknown,9024996,USD,9024996,2017-11-15,"Cloud Computing, Enterprise Applications, Information Technology, Internet of Things, Mobile Apps, PaaS, Software, Web Apps","Walnut Creek, California, United States, North America",$1M to $10M,4,
Venture Round - ExploraMed,https://www.crunchbase.com/funding_round/exploramed-llc-series-unknown--4dcdf795,ExploraMed,https://www.crunchbase.com/organization/exploramed-llc,Venture - Series Unknown,8756650,USD,8756650,2017-11-15,"Health Care, Health Diagnostics, Medical Device","Mountain View, California, United States, North America",,4,
Seed Round - Fitbod,https://www.crunchbase.com/funding_round/fitbod-seed--6c3900dd,Fitbod,https://www.crunchbase.com/organization/fitbod,Seed,,,,2017-11-15,"Consumer, Fitness, Health Care, Lifestyle, Machine Learning, Mobile Apps","San Francisco, California, United States, North America",Less than $1M,2,Seed
Seed Round - OOTify,https://www.crunchbase.com/funding_round/ootify-seed--8c2c596a,OOTify,https://www.crunchbase.com/organization/ootify,Seed,,,,2017-11-15,"Health Care, Wellness","Los Angeles, California, United States, North America",,2,Seed
Venture Round - TRUE Jerky,https://www.crunchbase.com/funding_round/true-jerky-series-unknown--fbd7a142,TRUE Jerky,https://www.crunchbase.com/organization/true-jerky,Venture - Series Unknown,,,,2017-11-15,"Food and Beverage, Health Care, Medical, Retail","San Francisco, California, United States, North America",Less than $1M,1,
"Seed Round - Blockchain Industries, Inc.",https://www.crunchbase.com/funding_round/blockchain-industries-inc-seed--ef1c39ab,"Blockchain Industries, Inc.",https://www.crunchbase.com/organization/blockchain-industries-inc,Seed,850000,USD,850000,2017-11-15,"Advice, Bitcoin, Cloud Computing, FinTech, Hardware","San Diego, California, United States, North America",$1M to $10M,3,Early Stage Venture
Series A - Exo,https://www.crunchbase.com/funding_round/exo-systems-series-a--e33ff3cc,Exo,https://www.crunchbase.com/organization/exo-systems,Series A,6549997,USD,6549997,2017-11-15,"Health Care, Medical","Redwood City, California, United States, North America",,4,Early Stage Venture
Series C - Health IQ,https://www.crunchbase.com/funding_round/health-iq-series-c--13129e22,Health IQ,https://www.crunchbase.com/organization/health-iq,Series C,34600000,USD,34600000,2017-11-15,"Health Care, Life Insurance, Pharmaceutical","Mountain View, California, United States, North America",$1M to $10M,4,Late Stage Venture
Grant - Catalia Health,https://www.crunchbase.com/funding_round/catalia-health-grant--8f695d6d,Catalia Health,https://www.crunchbase.com/organization/catalia-health,Grant,12500,USD,12500,2017-11-15,"Health Care, Robotics","San Francisco, California, United States, North America",Less than $1M,6,Seed
Series B - Arterys,https://www.crunchbase.com/funding_round/arterys-series-b--ff59aeda,Arterys,https://www.crunchbase.com/organization/arterys,Series B,30000000,USD,30000000,2017-11-15,"Cloud Computing, Health Care, Health Diagnostics, Information Services, Information Technology, Medical, Medical Device","San Francisco, California, United States, North America",$1M to $10M,8,Early Stage Venture
Seed Round - Catalia Health,https://www.crunchbase.com/funding_round/catalia-health-seed--d7edb52a,Catalia Health,https://www.crunchbase.com/organization/catalia-health,Seed,,,,2017-11-15,"Health Care, Robotics","San Francisco, California, United States, North America",Less than $1M,6,Seed
Series C - Spire Global,https://www.crunchbase.com/funding_round/spire-series-c--06c799e4,Spire Global,https://www.crunchbase.com/organization/spire,Series C,70000000,USD,70000000,2017-11-16,"Analytics, Big Data, Business Development, Content, Data Integration, Information Services, Information Technology, Lifestyle, Web Hosting","San Francisco, California, United States, North America",$10M to $50M,11,Late Stage Venture
Seed Round - Physera,https://www.crunchbase.com/funding_round/physera-seed--fd446e18,Physera,https://www.crunchbase.com/organization/physera,Seed,2800000,USD,2800000,2017-11-16,"Apps, Health Care, Therapeutics","San Francisco, California, United States, North America",Less than $1M,2,Early Stage Venture
Seed Round - Gainfully,https://www.crunchbase.com/funding_round/gainfully-seed--67d27af0,Gainfully,https://www.crunchbase.com/organization/gainfully,Seed,2500000,USD,2500000,2017-11-16,"Consulting, Finance, Financial Services, Insurance, Social Media, Web Development","San Francisco, California, United States, North America",$1M to $10M,2,Early Stage Venture
Seed Round - Buzz Solutions,https://www.crunchbase.com/funding_round/buzz-solutions-seed--aa41ce22,Buzz Solutions,https://www.crunchbase.com/organization/buzz-solutions,Seed,,,,2017-11-16,"Artificial Intelligence, Information Technology, Machine Learning, PaaS, SaaS, Software","Stanford, California, United States, North America",,2,Seed
Seed Round - Tortuga logic,https://www.crunchbase.com/funding_round/tortuga-logic-inc-seed--ff674e67,Tortuga logic,https://www.crunchbase.com/organization/tortuga-logic-inc,Seed,2000000,USD,2000000,2017-11-16,"Cyber Security, Information Technology, Security, Semiconductor","San Jose, California, United States, North America",Less than $1M,2,Seed
Seed Round - Ledgie,https://www.crunchbase.com/funding_round/ledgie-seed--ca1dd752,Ledgie,https://www.crunchbase.com/organization/ledgie,Seed,,,,2017-11-16,"Blockchain, Financial Services, FinTech, Internet, Mobile, Mobile Apps, Payments","Berkeley, California, United States, North America",,1,Seed
Venture Round - Engage Financial Technology,https://www.crunchbase.com/funding_round/onbudget-series-unknown--223c23b1,Engage Financial Technology,https://www.crunchbase.com/organization/onbudget,Venture - Series Unknown,5500000,USD,5500000,2017-11-16,"Apps, Finance, Software","San Diego, California, United States, North America",Less than $1M,2,
Series A - PayStand,https://www.crunchbase.com/funding_round/paystand-series-a--116c0432,PayStand,https://www.crunchbase.com/organization/paystand,Series A,6000000,USD,6000000,2017-11-16,"B2B, Billing, Bitcoin, FinTech, Payments, SaaS","Scotts Valley, California, United States, North America",Less than $1M,10,Early Stage Venture
Venture Round - NAT Diagnostics,https://www.crunchbase.com/funding_round/nat-diagnostics-series-unknown--9522de74,NAT Diagnostics,https://www.crunchbase.com/organization/nat-diagnostics,Venture - Series Unknown,1500000,USD,1500000,2017-11-16,"Health Care, Health Diagnostics","San Diego, California, United States, North America",,1,
Seed Round - MoveCU,https://www.crunchbase.com/funding_round/movecu-seed--67fdec57,MoveCU,https://www.crunchbase.com/organization/movecu,Seed,150000,USD,150000,2017-11-16,"Banking, Financial Services, FinTech","Santa Barbara, California, United States, North America",$1M to $10M,5,Seed
Seed Round - At-Bay,https://www.crunchbase.com/funding_round/at-bay-seed--6243f70e,At-Bay,https://www.crunchbase.com/organization/at-bay,Seed,6000000,USD,6000000,2017-11-17,"Information Services, Information Technology, Insurance, Risk Management","Mountain View, California, United States, North America",$1M to $10M,3,Early Stage Venture
Seed Round - emPower,https://www.crunchbase.com/funding_round/empowerapp-seed--e669b178,emPower,https://www.crunchbase.com/organization/empowerapp,Seed,,,,2017-11-18,"Health Care, Lifestyle, Mobile Apps","San Francisco, California, United States, North America",Less than $1M,2,Seed
Seed Round - ThriveCash,https://www.crunchbase.com/funding_round/thrive-cash-seed--723b9ceb,ThriveCash,https://www.crunchbase.com/organization/thrive-cash,Seed,2000000,USD,2000000,2017-11-20,"Education, Finance, Financial Exchanges, Financial Services","San Francisco, California, United States, North America",$1M to $10M,2,Early Stage Venture
Grant - kēlaHealth,https://www.crunchbase.com/funding_round/kelahealth-grant--e22dc2bc,kēlaHealth,https://www.crunchbase.com/organization/kelahealth,Grant,50000,USD,50000,2017-11-20,"Information Services, Information Technology, Software","San Francisco, California, United States, North America",Less than $1M,3,Seed
Venture Round - Inflammatory Response Research,https://www.crunchbase.com/funding_round/inflammatory-response-research-series-unknown--d25ca18e,Inflammatory Response Research,https://www.crunchbase.com/organization/inflammatory-response-research,Venture - Series Unknown,980000,USD,980000,2017-11-20,"Biotechnology, Developer Platform, Health Care, Pharmaceutical","Santa Barbara, California, United States, North America",Less than $1M,2,
Series A - Otter.ai,https://www.crunchbase.com/funding_round/aisense-inc-series-a--0cd74768,Otter.ai,https://www.crunchbase.com/organization/aisense-inc,Series A,10000000,USD,10000000,2017-11-20,"Artificial Intelligence, Enterprise Software, Information Technology, Mobile","Los Altos, California, United States, North America",Less than $1M,3,
Series A - Scalyr,https://www.crunchbase.com/funding_round/scalyr-series-a--5b14ef99,Scalyr,https://www.crunchbase.com/organization/scalyr,Series A,20000000,USD,20000000,2017-11-20,"Analytics, Cloud Computing, Enterprise Software, Information Technology, SaaS, Software","San Mateo, California, United States, North America",$1M to $10M,5,
Seed Round - Overclock Labs,https://www.crunchbase.com/funding_round/ovrclk-seed--95d2852a,Overclock Labs,https://www.crunchbase.com/organization/ovrclk,Seed,1310000,USD,1310000,2017-11-21,"Cloud Infrastructure, Information Technology, Software","San Francisco, California, United States, North America",$1M to $10M,1,Seed
Series C - AltSchool,https://www.crunchbase.com/funding_round/altschool-series-c--a982011d,AltSchool,https://www.crunchbase.com/organization/altschool,Series C,,,,2017-11-21,"Education, Information Technology, Knowledge Management","San Francisco, California, United States, North America",$10M to $50M,7,
Debt Financing - Sendlane,https://www.crunchbase.com/funding_round/sendlane-debt-financing--c6bc6e7b,Sendlane,https://www.crunchbase.com/organization/sendlane,Debt Financing,300000,USD,300000,2017-11-22,"Advertising, Artificial Intelligence, Information Technology, Marketing","San Diego, California, United States, North America",$1M to $10M,3,Seed
Seed Round - 1200 Pharma,https://www.crunchbase.com/funding_round/1200-pharma-seed--0b472a8a,1200 Pharma,https://www.crunchbase.com/organization/1200-pharma,Seed,6249997,USD,6249997,2017-11-22,"Biotechnology, Health Care, Pharmaceutical","Pasadena, California, United States, North America",,1,Seed
Debt Financing - LendingUSA,https://www.crunchbase.com/funding_round/lendingusa-debt-financing--0832520f,LendingUSA,https://www.crunchbase.com/organization/lendingusa,Debt Financing,60000000,USD,60000000,2017-11-22,"Credit, Finance, Financial Services, FinTech, Payments, Personal Finance, Point of Sale","Sherman Oaks, California, United States, North America",$10M to $50M,3,
Convertible Note - Social Capital Markets,https://www.crunchbase.com/funding_round/social-capital-markets-convertible-note--4fbfa777,Social Capital Markets,https://www.crunchbase.com/organization/social-capital-markets,Convertible Note,,,,2017-11-22,"Enterprise Software, Information Technology, Service Industry","San Francisco, California, United States, North America",$1M to $10M,1,
Venture Round - ForSight VISION6,https://www.crunchbase.com/funding_round/forsight-vision6-series-unknown--1b7d8d75,ForSight VISION6,https://www.crunchbase.com/organization/forsight-vision6,Venture - Series Unknown,2999999,USD,2999999,2017-11-22,"Health Care, Medical Device, Product Design","Menlo Park, California, United States, North America",,1,
Pre Seed Round - She's Well,https://www.crunchbase.com/funding_round/she-s-well-pre-seed--002bad4d,She's Well,https://www.crunchbase.com/organization/she-s-well,Pre-Seed,,,,2017-11-23,"Health Care, Information Technology, Personal Finance, Personal Health","San Francisco, California, United States, North America",,5,
Seed Round - Seniorly,https://www.crunchbase.com/funding_round/seniorly-seed--bfdb383b,Seniorly,https://www.crunchbase.com/organization/seniorly,Seed,2600000,USD,2600000,2017-11-24,"Communities, Elder Care, Health Care, Marketplace","San Francisco, California, United States, North America",$1M to $10M,2,
